participant,jatosid,prolificid,condition,aihuman,matrixnumber,matrixtype,togetheropposed,statvar,answer,finalanswer,rt
255,457926,610146061012e4b3c1cc546c,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,12,0,2280.2000000029802
256,457927,565bbc1ec121fe0012fc3782,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,1,0,0,15917.299999713898
256,457927,565bbc1ec121fe0012fc3782,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,12,0,35998.199999809265
256,457927,565bbc1ec121fe0012fc3782,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,10,2,44981.39999961853
256,457927,565bbc1ec121fe0012fc3782,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,2,12,0,15342.199999809265
256,457927,565bbc1ec121fe0012fc3782,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,3,3,11046.200000286102
256,457927,565bbc1ec121fe0012fc3782,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,0,0,12758.199999809265
256,457927,565bbc1ec121fe0012fc3782,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,1,12,12,4262.199999809265
256,457927,565bbc1ec121fe0012fc3782,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,4,8,13406.099999904633
256,457927,565bbc1ec121fe0012fc3782,NotOriginal AI StatVarL Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,1,0,0,22758.300000190735
256,457927,565bbc1ec121fe0012fc3782,Original AI StatVarR Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,2,3,9,28046.099999904633
256,457927,565bbc1ec121fe0012fc3782,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,1,8,8,43518.09999990463
256,457927,565bbc1ec121fe0012fc3782,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,1,11,8246.400000095367
257,457929,6521ba806f0db4276d1ded51,NotOriginal AI StatVarL Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,1,10,10,11672.5
257,457929,6521ba806f0db4276d1ded51,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,6,6,5349.600000023842
257,457929,6521ba806f0db4276d1ded51,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,6,6,14257.600000023842
257,457929,6521ba806f0db4276d1ded51,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,7,5,4854.299999952316
257,457929,6521ba806f0db4276d1ded51,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,4,8,2313.7000000476837
257,457929,6521ba806f0db4276d1ded51,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,7,7,1969.1000000238419
257,457929,6521ba806f0db4276d1ded51,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,9,9,4174.699999928474
257,457929,6521ba806f0db4276d1ded51,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,2,10,2,3180.8000000715256
257,457929,6521ba806f0db4276d1ded51,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,1,5,5,4449.799999952316
257,457929,6521ba806f0db4276d1ded51,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,2,10,2858.7999999523163
257,457929,6521ba806f0db4276d1ded51,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,7,7,4150.899999976158
257,457929,6521ba806f0db4276d1ded51,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,1,3,3,1936.7999999523163
258,457930,6103556ea0f044d921196b60,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,4,8,38713.39999999991
258,457930,6103556ea0f044d921196b60,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,12,0,19114.19999999972
258,457930,6103556ea0f044d921196b60,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,12,0,22397.399999999907
258,457930,6103556ea0f044d921196b60,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,5,7,16047.0
258,457930,6103556ea0f044d921196b60,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,9647.5
258,457930,6103556ea0f044d921196b60,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,1,10,10,12796.799999999814
258,457930,6103556ea0f044d921196b60,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,4,8,17298.600000000093
258,457930,6103556ea0f044d921196b60,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,1,12,12,11444.100000000093
258,457930,6103556ea0f044d921196b60,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,4,4,14713.600000000093
258,457930,6103556ea0f044d921196b60,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,0,0,16847.399999999907
258,457930,6103556ea0f044d921196b60,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,9,3,20013.5
258,457930,6103556ea0f044d921196b60,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,4,4,15546.5
259,457935,61411975e7331decabf1db1c,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,4,4,8975.5
259,457935,61411975e7331decabf1db1c,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,3,9,10566.300000071526
259,457935,61411975e7331decabf1db1c,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,11,1,6533.899999976158
259,457935,61411975e7331decabf1db1c,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,5,7,8098.700000047684
259,457935,61411975e7331decabf1db1c,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,2,10,2,4277.399999976158
259,457935,61411975e7331decabf1db1c,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,1,10,10,2663.399999976158
259,457935,61411975e7331decabf1db1c,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,3,3,5834.699999928474
259,457935,61411975e7331decabf1db1c,Original AI StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,2,9,3,4029.5
259,457935,61411975e7331decabf1db1c,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,7,7,12237.300000071526
259,457935,61411975e7331decabf1db1c,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,9534.399999976158
259,457935,61411975e7331decabf1db1c,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,2,8,4,2944.2999999523163
259,457935,61411975e7331decabf1db1c,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,5,5,5114.399999976158
260,457938,60bae671bf92bf34f7a774ce,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,0,0,15197.099999904633
260,457938,60bae671bf92bf34f7a774ce,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,0,0,12587.399999856949
260,457938,60bae671bf92bf34f7a774ce,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,2,12,0,14386.5
260,457938,60bae671bf92bf34f7a774ce,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,0,0,3725.9000000953674
260,457938,60bae671bf92bf34f7a774ce,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,6,6,10180.5
260,457938,60bae671bf92bf34f7a774ce,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,0,12,5524.400000095367
260,457938,60bae671bf92bf34f7a774ce,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,12,0,7412.299999952316
260,457938,60bae671bf92bf34f7a774ce,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,12,0,10175.799999952316
260,457938,60bae671bf92bf34f7a774ce,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,12,0,11215.299999952316
260,457938,60bae671bf92bf34f7a774ce,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,6590.400000095367
260,457938,60bae671bf92bf34f7a774ce,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,6,6,7176.400000095367
260,457938,60bae671bf92bf34f7a774ce,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,2,12,0,10964.599999904633
261,457937,5fc5d5a9e27b9c167634b709,Original AI StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,2,7,5,5819.399999976158
261,457937,5fc5d5a9e27b9c167634b709,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,4,4,8584.700000047684
261,457937,5fc5d5a9e27b9c167634b709,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,10,2,10641.200000047684
261,457937,5fc5d5a9e27b9c167634b709,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,5,5,42730.700000047684
261,457937,5fc5d5a9e27b9c167634b709,Original AI StatVarR Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,2,12,0,12271.600000023842
261,457937,5fc5d5a9e27b9c167634b709,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,1,7,7,20985.899999976158
261,457937,5fc5d5a9e27b9c167634b709,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,2,7,5,3801.0
261,457937,5fc5d5a9e27b9c167634b709,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,10,10,6855.5
261,457937,5fc5d5a9e27b9c167634b709,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,5,7,7831.400000095367
261,457937,5fc5d5a9e27b9c167634b709,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,5,7,26222.199999928474
261,457937,5fc5d5a9e27b9c167634b709,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,1,1,1,7254.200000047684
261,457937,5fc5d5a9e27b9c167634b709,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,15498.0
262,457940,65e1e4d597d4ce849347371c,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,12,0,17879.200000047684
262,457940,65e1e4d597d4ce849347371c,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,2,0,12,17825.700000047684
262,457940,65e1e4d597d4ce849347371c,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,11680.399999856949
262,457940,65e1e4d597d4ce849347371c,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,12,0,9599.799999952316
262,457940,65e1e4d597d4ce849347371c,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,12,12,8616.199999809265
262,457940,65e1e4d597d4ce849347371c,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,1,11,11079.799999952316
262,457940,65e1e4d597d4ce849347371c,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,1,0,0,9759.599999904633
262,457940,65e1e4d597d4ce849347371c,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,11,11,5510.5
262,457940,65e1e4d597d4ce849347371c,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,12,0,8639.5
262,457940,65e1e4d597d4ce849347371c,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,2,2,7127.900000095367
262,457940,65e1e4d597d4ce849347371c,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,2,12,0,3487.5
262,457940,65e1e4d597d4ce849347371c,Original AI StatVarL Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,1,0,0,3751.600000143051
263,457941,60fda3129e255a6472c10366,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,12,0,12365.300000011921
263,457941,60fda3129e255a6472c10366,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,12,0,8553.200000047684
263,457941,60fda3129e255a6472c10366,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,3,3,7688.800000011921
263,457941,60fda3129e255a6472c10366,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,9,3,6395.600000023842
263,457941,60fda3129e255a6472c10366,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,6,6,5920.900000035763
263,457941,60fda3129e255a6472c10366,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,2,2,7646.399999976158
263,457941,60fda3129e255a6472c10366,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,1,1,6662.600000023842
263,457941,60fda3129e255a6472c10366,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,6,6,5483.400000035763
263,457941,60fda3129e255a6472c10366,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,6,6,2324.400000035763
263,457941,60fda3129e255a6472c10366,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,8,4,4998.200000047684
263,457941,60fda3129e255a6472c10366,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,5,7,4651.599999964237
263,457941,60fda3129e255a6472c10366,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,5,5,5087.300000011921
264,457942,6310150f15d3f14729bc18d1,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,1,6,6,17693.39999999851
264,457942,6310150f15d3f14729bc18d1,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,10,2,8295.300000000745
264,457942,6310150f15d3f14729bc18d1,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,2,2,9359.300000000745
264,457942,6310150f15d3f14729bc18d1,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,6,6,24834.300000000745
264,457942,6310150f15d3f14729bc18d1,NotOriginal AI StatVarL Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,1,2,2,19104.699999999255
264,457942,6310150f15d3f14729bc18d1,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,12,0,8569.800000000745
264,457942,6310150f15d3f14729bc18d1,Original AI StatVarR Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,2,10,2,12724.5
264,457942,6310150f15d3f14729bc18d1,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,2,6,6,12411.60000000149
264,457942,6310150f15d3f14729bc18d1,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,0,0,3959.300000000745
264,457942,6310150f15d3f14729bc18d1,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,7,5,24874.5
264,457942,6310150f15d3f14729bc18d1,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,1,8,8,28615.300000000745
264,457942,6310150f15d3f14729bc18d1,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,1,8,8,21435.699999999255
265,457948,5ca95e5fb98ee20017d6eeb7,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,0,0,11296.599999904633
265,457948,5ca95e5fb98ee20017d6eeb7,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,1,12,12,18557.10000038147
265,457948,5ca95e5fb98ee20017d6eeb7,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,0,12,4515.200000286102
265,457948,5ca95e5fb98ee20017d6eeb7,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,0,12,17950.400000095367
265,457948,5ca95e5fb98ee20017d6eeb7,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,6,6,19676.099999904633
265,457948,5ca95e5fb98ee20017d6eeb7,Original AI StatVarL Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,1,6,6,4235.0
265,457948,5ca95e5fb98ee20017d6eeb7,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,6,6,3718.699999809265
265,457948,5ca95e5fb98ee20017d6eeb7,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,2,12,0,17004.799999713898
265,457948,5ca95e5fb98ee20017d6eeb7,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,6,6,3130.0
265,457948,5ca95e5fb98ee20017d6eeb7,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,6,6,3526.300000190735
265,457948,5ca95e5fb98ee20017d6eeb7,NotOriginal AI StatVarL Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,1,0,0,7851.60000038147
265,457948,5ca95e5fb98ee20017d6eeb7,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,6,6,3592.800000190735
266,457943,6599d8cb1661eb4a6cf499ee,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,4,8,6518.0
266,457943,6599d8cb1661eb4a6cf499ee,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,4,8,6055.0
266,457943,6599d8cb1661eb4a6cf499ee,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,2,8,4,1075.9000000022352
266,457943,6599d8cb1661eb4a6cf499ee,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,3,3,1233.7999999970198
266,457943,6599d8cb1661eb4a6cf499ee,Original AI StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,2,8,4,1315.300000000745
266,457943,6599d8cb1661eb4a6cf499ee,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,1,1,1636.699999999255
266,457943,6599d8cb1661eb4a6cf499ee,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,3,3,888.3999999985099
266,457943,6599d8cb1661eb4a6cf499ee,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,4,4,1147.4000000022352
266,457943,6599d8cb1661eb4a6cf499ee,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,1,1,1385.1000000014901
266,457943,6599d8cb1661eb4a6cf499ee,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,9,3,1197.5999999977648
266,457943,6599d8cb1661eb4a6cf499ee,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,0,0,1576.3999999985099
266,457943,6599d8cb1661eb4a6cf499ee,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,9,3,1588.5
267,457944,5e8cf14c0bec230b335e060d,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,5,5,22272.299999952316
267,457944,5e8cf14c0bec230b335e060d,NotOriginal AI StatVarL Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,1,0,0,17011.699999809265
267,457944,5e8cf14c0bec230b335e060d,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,2,12,0,10914.900000095367
267,457944,5e8cf14c0bec230b335e060d,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,6,6,7163.900000095367
267,457944,5e8cf14c0bec230b335e060d,Original AI StatVarR Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,2,12,0,15965.599999904633
267,457944,5e8cf14c0bec230b335e060d,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,0,0,3467.100000143051
267,457944,5e8cf14c0bec230b335e060d,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,1,0,0,3116.300000190735
267,457944,5e8cf14c0bec230b335e060d,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,6,6,3884.2000000476837
267,457944,5e8cf14c0bec230b335e060d,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,1,7,7,11628.599999904633
267,457944,5e8cf14c0bec230b335e060d,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,12,0,5988.0
267,457944,5e8cf14c0bec230b335e060d,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,0,0,2035.7999999523163
267,457944,5e8cf14c0bec230b335e060d,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,6,6,11525.200000047684
268,457946,6605ce7f13c65dc92b4ee64b,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,12,12,83241.29999999981
268,457946,6605ce7f13c65dc92b4ee64b,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,0,12,59128.799999999814
268,457946,6605ce7f13c65dc92b4ee64b,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,1,0,0,100224.70000000019
268,457946,6605ce7f13c65dc92b4ee64b,Original AI StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,2,12,0,11469.0
268,457946,6605ce7f13c65dc92b4ee64b,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,1,0,0,11972.400000000373
268,457946,6605ce7f13c65dc92b4ee64b,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,12,0,24589.60000000056
268,457946,6605ce7f13c65dc92b4ee64b,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,1,0,0,76430.0
268,457946,6605ce7f13c65dc92b4ee64b,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,11,1,39158.89999999944
268,457946,6605ce7f13c65dc92b4ee64b,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,2,12,0,26848.299999999814
268,457946,6605ce7f13c65dc92b4ee64b,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,15102.199999999255
268,457946,6605ce7f13c65dc92b4ee64b,Original AI StatVarL Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,1,0,0,6320.799999999814
268,457946,6605ce7f13c65dc92b4ee64b,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,12,0,9769.700000000186
269,457945,637d85be238af853da68922d,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,10,10,20404.099999999627
269,457945,637d85be238af853da68922d,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,12,0,17734.299999999814
269,457945,637d85be238af853da68922d,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,5,5,12575.600000000559
269,457945,637d85be238af853da68922d,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,12,0,8912.099999999627
269,457945,637d85be238af853da68922d,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,1,1,12142.299999999814
269,457945,637d85be238af853da68922d,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,2,7,5,12455.0
269,457945,637d85be238af853da68922d,NotOriginal AI StatVarL Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,1,1,1,12950.200000000186
269,457945,637d85be238af853da68922d,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,0,0,6140.5999999996275
269,457945,637d85be238af853da68922d,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,5,7,9275.099999999627
